order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,ship_date,delivery_date,shipping_type
101671,19/05/2024,Headphones,Accessories,West,3,2367,222.26,21/05/2024,25/05/2024,Express
101489,18/12/2023,,Accessories,West,9,10665,1595.08,20/12/2023,27/12/2023,Standard
103149,22/12/2023,Tablet,Electronics,North,7,4704,978.81,22/12/2023,27/12/2023,Standard
101852,29/05/2022,Headphones,Accessories,East,4,3912,454.89,30/05/2022,31/05/2022,Express
100632,02/04/2022,Smartwatch,Electronics,South,6,4374,702.62,03/04/2022,09/04/2022,Standard
102553,13/09/2023,Monitor,Accessories,East,2,-2016,151.4,13/09/2023,15/09/2023,Standard
101306,05/02/2023,Smartphone,Electronics,East,9,6903,837.35,06/02/2023,10/02/2023,Standard
100131,24/10/2023,Monitor,Accessories,North,4,1456,431.89,26/10/2023,30/10/2023,Economy
101084,23/08/2023,Headphones,Accessories,North,1,1077,77.97,23/08/2023,28/08/2023,Express
103165,22/11/2023,Laptop,Electronics,West,6,438,26.03,23/11/2023,24/11/2023,Express
101146,20/05/2022,Keyboard,Accessories,North,2,1608,170.29,22/05/2022,28/05/2022,Same Day
102507,17/02/2022,Smartphone,Electronics,West,2,2260,268.47,19/02/2022,25/02/2022,Same Day
100450,13/10/2022,Monitor,Accessories,North,5,3625,268.73,16/10/2022,19/10/2022,Standard
103439,07/02/2022,Smartwatch,Electronics,North,3,531,73.35,10/02/2022,17/02/2022,Standard
100513,12/03/2024,Headphones,Accessories,South,2,1504,108.52,15/03/2024,19/03/2024,Standard
101470,27/07/2023,Headphones,Accessories,East,6,3990,975.5,30/07/2023,05/08/2023,Express
101845,24/12/2023,,Accessories,East,8,8200,1978.93,26/12/2023,29/12/2023,Standard
102973,18/10/2024,Tablet,Electronics,West,5,4560,1180.8,21/10/2024,28/10/2024,Express
101776,20/10/2022,Laptop,Electronics,North,3,1950,116.12,21/10/2022,23/10/2022,Express
101287,25/05/2024,Keyboard,Accessories,South,2,2372,275.88,25/05/2024,26/05/2024,Express
101181,13/05/2022,Headphones,Accessories,East,3,1992,252.21,16/05/2022,18/05/2022,Standard
100569,09/05/2022,,Electronics,West,6,4296,1240.31,11/05/2022,05/12/2022,Standard
101467,06/04/2023,Mouse,Accessories,East,2,1458,208.93,07/04/2023,10/04/2023,Standard
101868,19/01/2024,Tablet,Electronics,West,3,3549,996.05,19/01/2024,24/01/2024,Same Day
100892,09/12/2024,Smartphone,Electronics,West,8,5832,662.72,11/12/2024,12/12/2024,Standard
102040,20/10/2022,Laptop,Electronics,West,2,2362,342.27,21/10/2022,23/10/2022,Economy
100079,22/05/2024,Printer,Office,South,5,1640,391.36,24/05/2024,25/05/2024,Standard
101073,27/11/2024,Smartphone,Electronics,East,7,6867,502.06,29/11/2024,06/12/2024,Standard
102816,18/06/2024,Tablet,Electronics,South,3,3393,313.45,20/06/2024,26/06/2024,Standard
102595,22/11/2024,Mouse,Accessories,West,4,780,162.72,22/11/2024,27/11/2024,Standard
103431,13/04/2022,Smartwatch,Electronics,North,2,1756,165.6,16/04/2022,22/04/2022,Express
101078,26/06/2024,Mouse,Accessories,East,2,1718,218.82,27/06/2024,29/06/2024,Standard
100412,27/07/2023,Printer,Office,South,6,6384,1189.19,28/07/2023,30/07/2023,Same Day
101222,23/01/2023,Mouse,Accessories,South,2,266,20.11,26/01/2023,02/02/2023,Standard
103271,21/07/2022,Mouse,Accessories,South,4,2912,331.11,22/07/2022,27/07/2022,Express
102818,18/11/2022,Keyboard,Accessories,East,8,5784,1276.57,18/11/2022,22/11/2022,Standard
100325,06/09/2023,Headphones,Accessories,North,6,4656,673.35,06/09/2023,13/09/2023,Standard
103260,27/12/2024,Tablet,Electronics,East,4,3532,665.2,28/12/2024,29/12/2024,Standard
101264,04/05/2024,Tablet,Electronics,West,3,2682,584.69,04/05/2024,08/05/2024,Standard
101171,13/05/2022,Mouse,Accessories,South,5,5070,986.39,15/05/2022,20/05/2022,Standard
101890,17/05/2024,Laptop,Electronics,East,7,455,80,17/05/2024,19/05/2024,Express
103154,19/12/2023,Headphones,Accessories,West,9,4563,675.62,19/12/2023,20/12/2023,Standard
100414,02/05/2024,Monitor,Accessories,North,6,3954,676.82,02/05/2024,08/05/2024,Standard
102403,16/02/2024,Smartphone,Electronics,East,6,4056,452.14,18/02/2024,24/02/2024,Express
100687,15/03/2022,Camera,Electronics,North,4,1728,403.06,17/03/2022,19/03/2022,Standard
100985,28/05/2022,Smartwatch,Electronics,West,8,4288,597.09,30/05/2022,02/06/2022,Standard
100180,28/06/2024,Keyboard,Accessories,East,4,856,72.99,01/07/2024,06/07/2024,Express
101122,16/02/2023,Monitor,Accessories,West,7,8162,443.81,17/02/2023,23/02/2023,Express
102317,28/04/2022,Smartwatch,Electronics,West,1,946,280.53,29/04/2022,06/05/2022,Standard
102555,09/12/2023,Headphones,Accessories,East,1,832,227.11,09/12/2023,16/12/2023,Standard
103333,11/04/2023,Laptop,Electronics,West,6,5136,1225.4,14/04/2023,19/04/2023,Economy
100561,08/11/2024,Smartwatch,Electronics,East,9,3654,581.9,08/11/2024,09/11/2024,Express
103129,08/05/2024,Tablet,Electronics,South,4,1324,127.07,11/05/2024,14/05/2024,Express
100935,11/05/2024,Smartwatch,Electronics,South,7,1253,354.23,14/05/2024,21/05/2024,Express
102670,25/12/2024,Smartwatch,Electronics,East,9,4950,1402.67,28/12/2024,01/01/2025,Economy
100070,31/05/2023,Smartwatch,Electronics,West,1,1065,228.63,03/06/2023,09/06/2023,Express
100600,28/03/2023,Headphones,Accessories,West,3,2295,244.83,30/03/2023,31/03/2023,Standard
100200,02/10/2022,Mouse,Accessories,North,3,453,89.49,03/10/2022,05/10/2022,Same Day
103075,22/03/2024,Keyboard,Accessories,East,8,6032,870.17,24/03/2024,27/03/2024,Express
101096,20/02/2023,Printer,Office,West,2,2286,218.18,23/02/2023,02/03/2023,Standard
102846,29/07/2024,Camera,Electronics,West,6,4146,700.46,01/08/2024,05/08/2024,Economy
102419,21/04/2022,Tablet,Electronics,East,1,631,99.31,22/04/2022,29/04/2022,Standard
101183,22/12/2022,Camera,Electronics,East,2,1986,208.88,23/12/2022,24/12/2022,Express
101447,14/08/2022,Smartwatch,Electronics,West,5,2455,714.35,17/08/2022,21/08/2022,Express
103008,01/07/2023,Monitor,Accessories,East,4,428,86.62,03/07/2023,08/07/2023,Express
102710,12/11/2022,Laptop,Electronics,West,4,4196,655.29,12/11/2022,13/11/2022,Standard
102612,05/03/2022,Camera,Electronics,South,1,189,19.02,05/03/2022,09/03/2022,Standard
101622,18/05/2022,Mouse,Accessories,West,4,1208,351.47,21/05/2022,26/05/2022,Standard
101946,17/09/2023,Mouse,Accessories,East,4,3936,374.34,17/09/2023,22/09/2023,Same Day
102854,22/09/2024,Smartwatch,Electronics,West,4,1932,301.16,24/09/2024,30/09/2024,Standard
103177,14/08/2024,Monitor,Accessories,North,1,342,37.64,15/08/2024,18/08/2024,same day
102258,14/08/2023,Camera,Electronics,East,5,3630,537.93,14/08/2023,18/08/2023,Standard
101611,15/03/2022,Keyboard,Accessories,West,3,438,67.43,15/03/2022,20/03/2022,Express
102436,15/12/2022,Camera,Electronics,East,3,447,58.4,17/12/2022,19/12/2022,Standard
102557,23/04/2022,Smartphone,Electronics,East,1,300,45.81,26/04/2022,01/05/2022,Express
101782,10/05/2024,Smartwatch,Electronics,East,4,4168,494.48,10/05/2024,16/05/2024,Economy
103327,11/12/2024,Keyboard,Accessories,North,6,624,66.99,11/12/2024,12/12/2024,Same Day
100433,31/07/2024,Monitor,Accessories,,2,1390,316.31,31/07/2024,06/08/2024,Standard
100562,12/09/2023,Printer,Office,East,6,5610,298.77,13/09/2023,18/09/2023,Standard
100346,01/09/2023,Headphones,Accessories,West,7,8071,1799.06,04/09/2023,10/09/2023,Express
102371,31/10/2022,Tablet,Electronics,South,5,620,62.49,03/11/2022,07/11/2022,Standard
102513,28/12/2024,Monitor,Accessories,NORTH,9,2097,210.59,31/12/2024,05/01/2025,Express
101642,03/02/2023,Smartphone,Electronics,North,8,7664,1251.65,04/02/2023,09/02/2023,Standard
103471,21/01/2024,Keyboard,Accessories,East,8,6592,1024.82,23/01/2024,29/01/2024,Standard
102168,18/01/2024,Smartphone,Electronics,North,3,885,150.79,21/01/2024,27/01/2024,Express
103125,29/10/2022,Mouse,Accessories,West,4,2536,148.85,01/11/2022,05/11/2022,Same Day
101805,12/09/2023,Tablet,Electronics,East,7,5285,629.07,12/09/2023,18/09/2023,Express
100979,22/06/2023,Mouse,Accessories,North,7,4060,291.42,24/06/2023,28/06/2023,Economy
102361,20/06/2023,Tablet,Electronics,West,4,2048,507.01,23/06/2023,28/06/2023,Standard
102134,18/08/2022,Tablet,Electronics,South,2,960,124.02,19/08/2022,25/08/2022,Standard
101015,31/05/2024,Laptop,Electronics,North,5,3225,523.32,03/06/2024,09/06/2024,Standard
100268,11/05/2024,Monitor,Accessories,North,1,952,157.7,13/05/2024,19/05/2024,Express
100030,21/10/2022,Printer,Office,West,8,1376,152.1,22/10/2022,25/10/2022,Standard
101159,07/11/2022,Headphones,Accessories,East,4,3168,939.45,08/11/2022,12/11/2022,Standard
102444,10/08/2023,Keyboard,Accessories,West,6,720,144.26,12/08/2023,14/08/2023,Standard
101218,26/11/2024,Monitor,Accessories,SOUTH,9,3033,177.92,29/11/2024,02/12/2024,Standard
101095,27/06/2023,Tablet,Electronics,East,4,844,136.02,27/06/2023,28/06/2023,Economy
102657,24/06/2023,Keyboard,Accessories,South,5,725,77.91,25/06/2023,30/06/2023,Standard
101113,26/03/2022,Smartwatch,Electronics,North,2,2298,343.53,27/03/2022,31/03/2022,Standard
101252,25/10/2022,Tablet,Electronics,South,5,4170,658.98,25/10/2022,31/10/2022,Standard
102669,03/05/2022,Mouse,Accessories,North,2,596,41.37,06/05/2022,12/05/2022,Express
101223,22/04/2024,Smartphone,Electronics,West,6,648,162.3,24/04/2024,25/04/2024,Express
101463,25/04/2022,Camera,Electronics,East,6,996,225.75,25/04/2022,27/04/2022,Standard
101303,14/06/2022,Smartphone,Electronics,North,3,1119,108.68,17/06/2022,23/06/2022,Standard
102486,09/01/2024,Keyboard,Accessories,South,3,2925,433.95,09/01/2024,16/01/2024,Standard
102461,15/11/2022,Tablet,Electronics,West,1,1178,182.76,15/11/2022,20/11/2022,Standard
102917,25/03/2023,Smartphone,Electronics,East,2,1178,120.51,28/03/2023,29/03/2023,Standard
103486,04/03/2024,Mouse,Accessories,West,6,1254,205.57,05/03/2024,09/03/2024,Express
101459,12/01/2022,Headphones,Accessories,South,6,738,158.96,14/01/2022,21/01/2022,Express
101783,21/08/2023,Tablet,Electronics,North,2,684,183.85,24/08/2023,30/08/2023,Standard
102732,13/11/2022,Tablet,Electronics,East,2,952,112.39,16/11/2022,18/11/2022,Same Day
100305,09/05/2023,Smartphone,Electronics,East,4,4228,764.3,09/05/2023,15/05/2023,Standard
100314,04/08/2023,Headphones,Accessories,East,4,4168,650.15,04/08/2023,07/08/2023,Standard
102915,30/03/2023,Keyboard,Accessories,South,8,2960,878.11,31/03/2023,01/04/2023,Standard
100858,14/09/2022,Smartphone,Electronics,East,5,1520,433.53,16/09/2022,21/09/2022,Standard
103092,24/12/2024,Tablet,Electronics,West,6,2676,646.7,26/12/2024,29/12/2024,Standard
102479,25/11/2024,Mouse,Accessories,East,7,3423,435.06,25/11/2024,30/11/2024,Express
100283,30/04/2023,Keyboard,Accessories,North,1,168,17.84,01/05/2023,07/05/2023,Standard
100415,21/04/2024,Smartphone,Electronics,South,6,7110,739.6,23/04/2024,24/04/2024,Standard
101632,02/05/2022,Laptop,Electronics,West,8,4624,6265.301909,02/05/2022,06/05/2022,Standard
101989,09/03/2024,Smartphone,Electronics,East,3,633,163.03,12/03/2024,15/03/2024,Express
103268,25/10/2024,Laptop,Electronics,East,1,989,149.99,25/10/2024,29/10/2024,Same Day
100512,14/09/2022,Tablet,Electronics,West,5,1185,254.34,17/09/2022,22/09/2022,Economy
101832,17/12/2022,Tablet,Electronics,East,4,2940,566.36,19/12/2022,22/12/2022,Standard
100032,09/04/2023,Laptop,Electronics,North,9,10773,1907.36,09/04/2023,10/04/2023,Standard
101469,07/01/2022,Tablet,Electronics,North,3,3183,358.87,07/01/2022,13/01/2022,Express
101700,14/05/2024,Smartwatch,Electronics,West,4,2580,602.5,15/05/2024,19/05/2024,Standard
100694,06/03/2023,Tablet,Electronics,South,6,5952,971.53,06/03/2023,10/03/2023,Standard
101068,13/06/2023,Smartphone,Electronics,South,9,-6948,1409.3,14/06/2023,17/06/2023,Express
100240,27/10/2024,Keyboard,Accessories,North,3,2991,716.54,27/10/2024,29/10/2024,Standard
103128,28/07/2022,Camera,Electronics,East,9,1080,183.42,30/07/2022,03/08/2022,Standard
102323,24/07/2022,Keyboard,Accessories,North,1,868,60.12,26/07/2022,28/07/2022,Standard
101398,13/09/2023,Monitor,Accessories,East,4,4496,1115.75,13/09/2023,19/09/2023,Same Day
103178,14/08/2024,Monitor,Accessories,South,7,6769,1549.67,14/08/2024,21/08/2024,Standard
102978,28/08/2024,Camera,Electronics,West,7,8113,1103.57,29/08/2024,04/09/2024,Standard
102500,07/06/2023,Smartwatch,Electronics,East,6,2664,520.3,09/06/2023,14/06/2023,Standard
101635,23/09/2022,Smartwatch,Electronics,West,5,1840,307.09,25/09/2022,26/09/2022,Standard
101515,20/11/2023,Camera,Electronics,South,7,3962,916.13,23/11/2023,30/11/2023,Standard
100981,11/08/2023,Smartwatch,Electronics,North,3,966,120.56,13/08/2023,16/08/2023,Express
100676,06/12/2022,Keyboard,Accessories,West,7,6552,635.09,08/12/2022,11/12/2022,Express
102036,15/07/2023,Printer,Office,South,8,2416,500.93,17/07/2023,18/07/2023,Standard
102804,24/07/2024,Tablet,Electronics,West,1,99,12.79,24/07/2024,27/07/2024,Express
101578,09/10/2023,Tablet,Electronics,North,6,1128,207.97,09/10/2023,15/10/2023,Standard
103401,14/05/2022,Headphones,Accessories,West,3,1083,257.44,17/05/2022,22/05/2022,Standard
101320,17/12/2023,Headphones,Accessories,South,1,351,32.61,17/12/2023,21/12/2023,Express
103158,27/09/2023,Keyboard,Accessories,West,1,920,118.24,29/09/2023,04/10/2023,Express
102908,09/07/2022,Headphones,Accessories,North,3,1098,144.24,09/07/2022,13/07/2022,Express
102136,10/09/2023,Keyboard,Accessories,North,2,1790,236.76,12/09/2023,14/09/2023,Standard
100280,18/11/2023,Camera,Electronics,North,6,7164,1442.72,19/11/2023,20/11/2023,Standard
100217,11/12/2023,Smartwatch,Electronics,East,5,550,63.11,11/12/2023,13/12/2023,Expres
102726,07/06/2022,Smartphone,Electronics,West,7,4438,770.3,07/06/2022,12/06/2022,Standard
100658,17/06/2024,Headphones,Accessories,East,3,3033,458.41,17/06/2024,19/06/2024,Standard
102106,04/12/2023,Monitor,Accessories,East,9,8586,1555.82,07/12/2023,11/12/2023,Standard
101420,27/03/2022,Printer,Office,South,2,1774,322.49,30/03/2022,06/04/2022,Standard
102230,05/12/2023,Keyboard,Accessories,East,2,1446,171.73,07/12/2023,13/12/2023,Standard
101153,24/07/2023,Smartwatch,Electronics,West,2,2006,235.52,27/07/2023,29/07/2023,Standard
103041,17/11/2023,Laptop,Electronics,North,3,2415,538.39,18/11/2023,25/11/2023,Standard
102792,06/04/2024,Laptop,Electronics,South,6,1500,183.31,08/04/2024,09/04/2024,Same Day
103123,20/07/2023,Tablet,Electronics,South,1,619,35.36,22/07/2023,29/07/2023,Standard
100729,13/01/2022,Monitor,Accessories,West,2,1924,434.86,15/01/2022,16/01/2022,Standard
100356,01/02/2023,Smartphone,Electronics,North,8,4824,1187.93,01/02/2023,04/02/2023,Same Day
100720,28/01/2024,Monitor,Accessories,South,8,2152,196.53,28/01/2024,29/01/2024,Standard
103189,20/05/2024,Camera,Electronics,West,4,764,178.83,23/05/2024,27/05/2024,Standard
100358,16/12/2023,Laptop,Electronics,East,2,562,92.94,16/12/2023,19/12/2023,Express
101539,18/06/2024,Keyboard,Accessories,South,7,2716,512.09,20/06/2024,22/06/2024,Express
100178,03/10/2024,Camera,Electronics,West,5,3140,853.66,06/10/2024,06/10/2024,Standard
103153,20/06/2023,Smartphone,Electronics,North,3,897,235.67,23/06/2023,26/06/2023,Standard
100699,30/07/2024,Laptop,Electronics,SOUTH,4,2708,302.14,30/07/2024,01/08/2024,Standard
100498,05/03/2022,Tablet,Electronics,East,5,3530,803.86,08/03/2022,14/03/2022,Standard
100652,22/10/2022,Laptop,Electronics,West,5,4405,1247.86,invalid_date,29/10/2022,Standard
101659,07/12/2022,Tablet,Electronics,North,8,4064,543.9,08/12/2022,15/12/2022,Standard
101900,06/01/2023,Keyboard,Accessories,East,3,372,57.51,08/01/2023,14/01/2023,Express
100666,17/03/2024,Camera,Electronics,West,4,1196,223.66,19/03/2024,23/03/2024,Standard
100740,20/05/2024,Mouse,Accessories,WEST,3,3408,205.76,23/05/2024,26/05/2024,Express
100691,16/04/2023,Smartphone,Electronics,East,7,5201,745.2,19/04/2023,22/04/2023,Express
103182,17/01/2024,Mouse,Accessories,South,5,1200,201.8,19/01/2024,25/01/2024,Express
101971,30/11/2022,Printer,Office,West,7,2471,566.51,03/12/2022,07/12/2022,Standard
102035,19/05/2022,Headphones,Accessories,West,5,4025,407.72,22/05/2022,27/05/2022,Express
101995,11/11/2024,Mouse,Accessories,West,3,1989,419.61,11/11/2024,13/11/2024,Standard
101874,28/09/2024,Monitor,Accessories,East,1,359,78.17,29/09/2024,29/09/2024,Express
102091,23/07/2022,Laptop,Electronics,South,8,1880,486.88,24/07/2022,29/07/2022,Express
103162,11/04/2023,Keyboard,Accessories,East,8,5768,368.49,11/04/2023,15/04/2023,Standard
102427,31/05/2023,Printer,Office,South,5,3475,991.47,01/06/2023,06/06/2023,Same Day
100939,13/06/2024,Monitor,Accessories,North,1,579,133.57,15/06/2024,18/06/2024,Standard
100362,06/11/2024,Laptop,Electronics,North,3,1371,104.66,06/11/2024,08/11/2024,Express
102943,05/09/2024,Monitor,Accessories,East,8,5416,403.52,05/09/2024,11/09/2024,Same Day
101443,17/01/2024,Smartwatch,Electronics,South,1,565,148.79,18/01/2024,25/01/2024,Economy
100802,09/04/2024,Keyboard,Accessories,South,3,1560,391.11,11/04/2024,12/04/2024,Expres
100571,20/11/2022,Smartphone,Electronics,North,4,3640,695.31,21/11/2022,27/11/2022,Express
100267,25/01/2024,Tablet,Electronics,East,9,10188,2165.78,26/01/2024,01/02/2024,Standard
100732,14/07/2024,Keyboard,Accessories,North,5,2600,537.11,17/07/2024,22/07/2024,Express
101881,06/10/2022,Monitor,Accessories,,2,1504,164.51,07/10/2022,14/10/2022,Express
102815,22/07/2023,Monitor,Accessories,North,3,2994,877.92,22/07/2023,23/07/2023,Standard
100801,22/08/2024,Keyboard,Accessories,South,2,1934,157.41,23/08/2024,28/08/2024,Express
100564,08/01/2022,Smartphone,Electronics,South,7,3983,360.13,11/01/2022,17/01/2022,Standard
101543,16/06/2024,Laptop,Electronics,West,7,1092,274.77,18/06/2024,22/06/2024,Standard
101380,24/06/2023,Tablet,Electronics,North,3,2790,470.93,27/06/2023,30/06/2023,Standard
100500,09/11/2024,,Accessories,North,7,3675,236.8,09/11/2024,12/11/2024,Express
101275,20/01/2022,Printer,Office,West,1,684,170.36,22/01/2022,23/01/2022,Standard
102835,09/07/2024,Printer,Office,North,9,2484,655.54,11/07/2024,13/07/2024,Standard
102373,28/03/2022,Printer,Office,North,2,606,154.99,29/03/2022,01/04/2022,Standard
102195,15/11/2023,Printer,Office,West,3,2316,356.5,18/11/2023,19/11/2023,Standard
100672,06/01/2023,Smartwatch,Electronics,South,1,563,46.96,08/01/2023,12/01/2023,Economy
101593,31/07/2022,Headphones,Accessories,North,3,2712,751.52,31/07/2022,07/08/2022,Standard
100012,21/12/2023,Tablet,Electronics,North,7,7462,2166.17,23/12/2023,24/12/2023,Economy
100739,05/05/2024,Camera,Electronics,North,1,276,42.68,08/05/2024,10/05/2024,Express
101493,25/10/2023,,Office,South,8,6016,898.33,26/10/2023,30/10/2023,Standard
103381,29/12/2024,Monitor,Accessories,South,6,5004,1197.36,01/01/2025,01/01/2025,Express
101010,08/02/2022,Tablet,Electronics,West,5,595,121.11,09/02/2022,12/02/2022,Express
101418,04/11/2023,Tablet,Electronics,West,6,2946,208.01,07/11/2023,13/11/2023,Economy
101422,13/02/2024,Laptop,Electronics,South,5,2000,232.41,15/02/2024,19/02/2024,Standard
102593,09/05/2022,Smartphone,Electronics,West,2,1232,155.52,09/05/2022,13/05/2022,Express
101127,29/09/2023,Keyboard,Accessories,South,9,10782,2730.14,01/10/2023,03/10/2023,Standard
102876,26/06/2023,Smartphone,Electronics,North,6,7026,459.4,28/06/2023,30/06/2023,Standard
100751,03/01/2023,Printer,Office,North,4,544,67.84,03/01/2023,06/01/2023,Standard
102378,30/11/2023,Laptop,Electronics,North,5,505,71.97,03/12/2023,08/12/2023,Express
100453,21/12/2024,Monitor,Accessories,North,9,6696,1224.22,21/12/2024,25/12/2024,Express
102781,13/12/2023,Smartwatch,Electronics,West,3,795,60.34,16/12/2023,19/12/2023,Standard
102392,02/02/2023,Laptop,Electronics,South,9,10620,2946.93,04/02/2023,05/02/2023,Standard
102601,06/06/2024,Monitor,Accessories,North,8,7792,913.12,06/06/2024,13/06/2024,Standard
101397,11/12/2024,Mouse,Accessories,North,9,558,38.86,13/12/2024,18/12/2024,Standard
100992,05/10/2022,Headphones,Accessories,South,2,574,38.52,05/10/2022,10/10/2022,Economy
